year,csd,boro,enrollment_csd,enrollment_boro,enrollment_nyc,classroom_csd,classroom_boro,classroom_nyc,support_csd,support_boro,support_nyc,leadership_csd,leadership_boro,leadership_nyc,ancillary_csd,ancillary_boro,ancillary_nyc,building_csd,building_boro,building_nyc,grand_total_csd,grand_total_boro,grand_total_nyc,weight
2012,18,Brooklyn,18587,302944,1041437,8585.248776026,8466.219726563,9143.620117188,2725.751439178,2450.721435547,2786.446044922,1522.734061441,1539.884887695,1664.660522461,1463.289557217,1375.111938477,1697.617919922,1403.390434174,1290.006347656,1325.340820313,17740.62280088,17090.65625,18622.6953125,0.0613546
2012,19,Brooklyn,25890,302944,1041437,8980.451178061,8466.219726563,9143.620117188,2258.679606025,2450.721435547,2786.446044922,1852.132831209,1539.884887695,1664.660522461,1529.817265353,1375.111938477,1697.617919922,1332.693395133,1290.006347656,1325.340820313,17948.89996138,17090.65625,18622.6953125,0.0854613
2012,20,Brooklyn,47417,302944,1041437,7887.235780416,8466.219726563,9143.620117188,2052.486555455,2450.721435547,2786.446044922,1215.621211802,1539.884887695,1664.660522461,1337.065461754,1375.111938477,1697.617919922,951.1794714976,1290.006347656,1325.340820313,15353.07109265,17090.65625,18622.6953125,0.1565207
2012,21,Brooklyn,34964,302944,1041437,8250.509009267,8466.219726563,9143.620117188,2530.504547535,2450.721435547,2786.446044922,1370.459243794,1539.884887695,1664.660522461,1339.456383709,1375.111938477,1697.617919922,1216.59189452,1290.006347656,1325.340820313,16682.28097472,17090.65625,18622.6953125,0.1154141
2012,22,Brooklyn,37212,302944,1041437,7988.014135225,8466.219726563,9143.620117188,2508.856686015,2450.721435547,2786.446044922,1261.192384177,1539.884887695,1664.660522461,1294.144899495,1375.111938477,1697.617919922,1294.811834892,1290.006347656,1325.340820313,16275.41954208,17090.65625,18622.6953125,0.1228346
2012,23,Brooklyn,11874,302944,1041437,9217.010442985,8466.219726563,9143.620117188,2669.898096682,2450.721435547,2786.446044922,1803.93245747,1539.884887695,1664.660522461,1635.575122116,1375.111938477,1697.617919922,1449.019117399,1290.006347656,1325.340820313,18773.96951322,17090.65625,18622.6953125,0.0391954
2012,32,Brooklyn,15665,302944,1041437,8891.632748165,8466.219726563,9143.620117188,2392.640791574,2450.721435547,2786.446044922,1927.496329397,1539.884887695,1664.660522461,1446.089115863,1375.111938477,1697.617919922,1333.888541334,1290.006347656,1325.340820313,17965.6563677,17090.65625,18622.6953125,0.0517092
2012,1,Manhattan,13020,153225,1041437,9033.521044547,8689.10546875,9143.620117188,3098.221044547,2553.258789063,2786.446044922,1645.809677419,1778.970214844,1664.660522461,1358.017434716,1229.240234375,1697.617919922,1104.166513057,1633.439575195,1325.340820313,18195.40660522,17910.88476563,18622.6953125,0.0849731
2012,2,Manhattan,62319,153225,1041437,8180.466005552,8689.10546875,9143.620117188,2259.201238788,2553.258789063,2786.446044922,1714.34230331,1778.970214844,1664.660522461,1007.650764614,1229.240234375,1697.617919922,1999.529276786,1633.439575195,1325.340820313,17221.77266965,17910.88476563,18622.6953125,0.4067156
2012,3,Manhattan,23157,153225,1041437,8552.590404629,8689.10546875,9143.620117188,2581.177311396,2553.258789063,2786.446044922,1750.236990975,1778.970214844,1664.660522461,1196.928488146,1229.240234375,1697.617919922,1594.715636741,1633.439575195,1325.340820313,17677.55456234,17910.88476563,18622.6953125,0.1511307
2012,4,Manhattan,14325,153225,1041437,9370.087329843,8689.10546875,9143.620117188,3347.405584642,2553.258789063,2786.446044922,1772.44390925,1778.970214844,1664.660522461,1547.911343805,1229.240234375,1697.617919922,1413.677905759,1633.439575195,1325.340820313,19490.16746946,17910.88476563,18622.6953125,0.09349
2012,5,Manhattan,13985,153225,1041437,9299.822810154,8689.10546875,9143.620117188,2618.250768681,2553.258789063,2786.446044922,2075.851126207,1778.970214844,1664.660522461,1452.690883089,1229.240234375,1697.617919922,1376.64855202,1633.439575195,1325.340820313,18805.63961387,17910.88476563,18622.6953125,0.091271
2012,6,Manhattan,26419,153225,1041437,9146.313297248,8689.10546875,9143.620117188,2488.850486392,2553.258789063,2786.446044922,1868.613308604,1778.970214844,1664.660522461,1425.722775275,1229.240234375,1697.617919922,1319.757522995,1633.439575195,1325.340820313,18270.74726523,17910.88476563,18622.6953125,0.1724196
2012,24,Queens,57529,282442,1041437,7983.449946983,8007.342773438,9143.620117188,1815.045020772,1967.803710938,2786.446044922,1315.662518034,1373.071289063,1664.660522461,1450.583462254,1466.069702148,1697.617919922,1119.730935702,1147.487915039,1325.340820313,15584.34488693,15908.54394531,18622.6953125,0.2036843
2012,25,Queens,36436,282442,1041437,8006.967696783,8007.342773438,9143.620117188,1934.61087935,1967.803710938,2786.446044922,1335.650565375,1373.071289063,1664.660522461,1517.349599297,1466.069702148,1697.617919922,1129.910500604,1147.487915039,1325.340820313,15874.52047426,15908.54394531,18622.6953125,0.1290035
2012,26,Queens,31909,282442,1041437,7130.091478893,8007.342773438,9143.620117188,2074.059074242,1967.803710938,2786.446044922,1283.860854304,1373.071289063,1664.660522461,1309.202043311,1466.069702148,1697.617919922,1105.298599141,1147.487915039,1325.340820313,14873.50528064,15908.54394531,18622.6953125,0.1129754
2012,27,Queens,47511,282442,1041437,8207.653132959,8007.342773438,9143.620117188,2045.349013913,1967.803710938,2786.446044922,1441.770137442,1373.071289063,1664.660522461,1469.486834628,1466.069702148,1697.617919922,1147.608006567,1147.487915039,1325.340820313,16295.74151249,15908.54394531,18622.6953125,0.1682151
2012,28,Queens,39358,282442,1041437,7954.98490777,8007.342773438,9143.620117188,1926.403679049,1967.803710938,2786.446044922,1399.993266934,1373.071289063,1664.660522461,1392.102012297,1466.069702148,1697.617919922,1174.957543574,1147.487915039,1325.340820313,15789.11248031,15908.54394531,18622.6953125,0.139349
2012,29,Queens,28236,282442,1041437,8238.083793738,8007.342773438,9143.620117188,1931.865065873,1967.803710938,2786.446044922,1500.487037824,1373.071289063,1664.660522461,1646.13691741,1466.069702148,1697.617919922,1220.201622043,1147.487915039,1325.340820313,16499.7726661,15908.54394531,18622.6953125,0.099971
2012,30,Queens,41463,282442,1041437,8378.975857994,8007.342773438,9143.620117188,2102.065817717,1967.803710938,2786.446044922,1363.218459832,1373.071289063,1664.660522461,1506.888092999,1466.069702148,1697.617919922,1158.18421243,1147.487915039,1325.340820313,16451.87364638,15908.54394531,18622.6953125,0.1468018
2012,31,Staten Island,62027,62027,1041437,8024.044754704,8024.044921875,9143.620117188,3051.509197607,3051.509521484,2786.446044922,1250.529285634,1250.529296875,1664.660522461,1888.713382882,1888.713378906,1697.617919922,1171.032050559,1171.032104492,1325.340820313,17345.21460009,17345.21484375,18622.6953125,1
